variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;EC6;EC7;EC8;EC9;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb;
cogshall;cirad;T;14;57;1;0;3;;;;;;;31/01/2008;2008;1;5;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;;;;;;;12/06/2008;2008;6;24;F;A;6;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;1;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;1;0;;;;;29/01/2009;2009;1;5;V;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;1;1;;;;;29/01/2009;2009;1;5;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;1;0;3;2;;;;;;24/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;;;;;;;;11/11/2007;2007;11;46;V;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;31/01/2008;2008;1;5;V;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;20/06/2008;2008;6;25;F;A;9,7;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;26/06/2008;2008;6;26;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;26/06/2008;2008;6;26;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;26/06/2008;2008;6;26;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;30/06/2008;2008;6;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;;;;;;;30/06/2008;2008;6;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;1;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;1;;;;;;20/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;2;;;;;;20/07/2009;2009;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;14;57;2;0;0;3;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;0;3;;;;;;19/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;1;;;;;;;31/01/2008;2008;1;5;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;1;;;;;;;20/06/2008;2008;6;25;F;A;6,3;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;;;;;;;31/01/2008;2008;1;5;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;;;;;;;08/07/2008;2008;7;28;F;A;6,8;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;;;;;;;09/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;;;;;;;09/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;1;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;1;;;;;;07/08/2009;2009;8;32;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;2;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;;;;;;;31/01/2008;2008;1;5;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;;;;;;;30/06/2008;2008;6;27;F;A;5,4;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;0;;;;;22/01/2009;2009;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;0;;;;;17/07/2009;2009;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;1;;;;;22/01/2009;2009;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;1;;;;;26/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;2;;;;;22/01/2009;2009;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;2;0;3;1;2;;;;;22/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;3;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;3;0;;;;;;;;11/11/2007;2007;11;46;V;A;;NA;;NA;NA;;
cogshall;cirad;T;14;57;4;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;57;5;;;;;;;;;18/07/2007;2007;7;29;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;58;;;;;;;;;;31/07/2007;2007;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;59;;;;;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;59;;;;;;;;;;29/07/2008;2008;7;31;F;L;5,2;NA;;NA;NA;;
cogshall;cirad;T;14;60;;;;;;;;;;19/07/2007;2007;7;29;F;A;;NA;;NA;S;04/05/2009;
cogshall;cirad;T;14;60;;;;;;;;;;20/07/2007;2007;7;29;F;L;;NA;;1;NA;;
cogshall;cirad;T;14;60;;;;;;;;;;25/07/2007;2007;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;14;60;1;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;60;1;;;;;;;;;18/07/2008;2008;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;14;60;2;;;;;;;;;07/02/2008;2008;2;6;V;L;;NA;;NA;NA;;
cogshall;cirad;T;14;60;2;;;;;;;;;18/07/2008;2008;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;08/08/2007;2007;8;32;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;;;;;;;;22/11/2007;2007;11;47;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;3;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;0;;;;;;16/07/2009;2009;7;29;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;0;0;0;;;;;;13/07/2009;2009;7;29;F;L;;NA;;2;NA;;
cogshall;cirad;T;2;1;0;0;0;0;;;;;;25/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;0;;;;;;22/07/2009;2009;7;30;F;L;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;0;0;0;0;;;;;;21/07/2009;2009;7;30;F;L;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;0;0;0;1;;;;;;22/07/2009;2009;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;0;0;1;;;;;;29/07/2009;2009;7;31;F;L;;NA;;NA;S;;
cogshall;cirad;T;2;1;0;0;0;1;;;;;;26/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;1;;;;;;24/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;2;;;;;;21/07/2009;2009;7;30;F;A;;NA;;2;NA;;
cogshall;cirad;T;2;1;0;0;0;3;;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;;;;;;;10/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;0;;;;;;28/06/2009;2009;6;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;0;;;;;;28/06/2009;2009;6;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;0;;;;;;14/07/2009;2009;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;1;0;;;;;;01/07/2009;2009;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;;;;;;;10/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;;;;;;;10/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;0;;;;;;07/07/2009;2009;7;28;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;0;2;0;;;;;;13/07/2009;2009;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;0;;;;;;09/07/2009;2009;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;0;;;;;;03/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;0;;;;;;14/07/2009;2009;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;2;1;;;;;;30/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;;;;;;;10/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;;;;;;;10/07/2008;2008;7;28;F;L;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;0;3;;;;;;;10/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;;;;;;;10/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;0;;;;;;09/07/2009;2009;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;1;;;;;;26/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;2;;;;;;03/08/2009;2009;8;32;F;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;0;0;3;3;;;;;;24/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;3;3;;;;;;06/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;;;;;;;11/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;0;;;;;;20/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;1;;;;;;31/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;2;;;;;;17/07/2009;2009;7;29;F;A;;NA;;NA;S;;
cogshall;cirad;T;2;1;0;1;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;1;;;;;;;;07/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;1;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;2;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;2;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;2;0;;;;;;;02/07/2008;2008;7;27;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;3;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;02/07/2008;2008;7;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;04/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;04/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;04/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;1;;;;;;22/01/2009;2009;1;4;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;1;0;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;2;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;2;0;;;;;22/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;2;0;;;;;25/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;2;0;;;;;26/07/2009;2009;7;31;F;L;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;3;0;2;0;;;;;25/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;3;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;3;0;;;;;20/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;3;0;;;;;26/07/2009;2009;7;31;F;L;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;3;0;3;0;;;;;23/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;3;0;;;;;24/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;25/07/2009;2009;7;30;F;A;;NA;;4;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;31/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;31/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;26/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;27/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;0;;;;;03/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;4;1;;;;;31/07/2009;2009;7;31;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;0;3;0;5;;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;6;;;;;;08/01/2009;2009;1;2;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;6;0;;;;;20/07/2009;2009;7;30;F;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;0;4;;;;;;;;22/11/2007;2007;11;47;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;;;;;;;;;08/11/2007;2007;11;45;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;;;;;;;;08/11/2007;2007;11;45;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;27/06/2008;2008;6;26;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;07/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;2;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;2;0;;;;;;;;22/11/2007;2007;11;47;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;2;0;;;;;;;;26/06/2008;2008;6;26;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;3;;;;;;;;;09/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;;;;;;;;;11/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;;;;;;;;22/11/2007;2007;11;47;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;27/06/2008;2008;6;26;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;30/06/2008;2008;6;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;1;;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;4;0;1;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;1;;;;;;;27/06/2008;2008;6;26;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;2;0;;;;;11/06/2009;2009;6;24;F;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;4;0;0;2;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;3;;;;;;07/07/2009;2009;7;28;F;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;4;0;0;4;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;4;0;;;;;15/06/2009;2009;6;25;F;A;;NA;;NA;S;;
cogshall;cirad;T;2;1;5;;;;;;;;;11/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;;;;;;;;08/11/2007;2007;11;45;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;24/01/2008;2008;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;02/07/2008;2008;7;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;02/07/2008;2008;7;27;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;1;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;5;0;0;1;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;1;0;;;;;26/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;1;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;2;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;5;0;0;2;0;;;;;23/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;;;;;;18/12/2008;2008;12;51;V;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;5;0;0;3;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;28/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;24/07/2009;2009;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;27/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;27/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;0;;;;;10/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;3;1;;;;;26/07/2009;2009;7;31;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;5;0;0;3;2;;;;;23/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;;;;;;18/12/2008;2008;12;51;V;A;;NA;;NA;ABS;;
cogshall;cirad;T;2;1;5;0;0;4;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;26/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;03/08/2009;2009;8;32;F;L;;NA;;1;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;28/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;0;;;;;01/08/2009;2009;8;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;0;4;1;;;;;24/07/2009;2009;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;2;1;5;0;0;4;2;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;1;;;;;;;24/01/2008;2008;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;1;;;;;;;06/07/2008;2008;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;1;1;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;5;0;1;1;0;;;;;10/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;0;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;;;;;;;22/01/2009;2009;1;4;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;0;4;;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;;;;;;;13/11/2008;2008;11;46;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;1;;;;;;22/01/2009;2009;1;4;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;0;3;0;1;0;;;;;25/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;30/10/2008;2008;10;44;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;0;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;1;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;2;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;3;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;1;0;0;4;;;;;;25/12/2008;2008;12;52;V;A;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;30/10/2008;2008;10;44;V;L;;NA;;NA;NA;;
cogshall;cirad;T;2;1;4;0;0;;;;;;;25/12/2008;2008;12;52;V;L;;NA;;NA;NA;;
